Territory X Date,target
Mozambique X 04/30/20,0
Mozambique X 05/01/20,0
Mozambique X 05/02/20,0
Mozambique X 05/03/20,0
Mozambique X 05/04/20,0
Mozambique X 05/05/20,0
Mozambique X 05/06/20,0
Mozambique X 05/07/20,0
Mozambique X 05/08/20,0
Mozambique X 05/09/20,0
Mozambique X 05/10/20,0
Mozambique X 05/11/20,0
Mozambique X 05/12/20,0
Mozambique X 05/13/20,0
Mozambique X 05/14/20,0
Mozambique X 05/15/20,0
Mozambique X 05/16/20,0
Mozambique X 05/17/20,0
Mozambique X 05/18/20,0
Mozambique X 05/19/20,0
Mozambique X 05/20/20,0
Mozambique X 05/21/20,0
Mozambique X 05/22/20,0
Mozambique X 05/23/20,0
Mozambique X 05/24/20,0
Mozambique X 05/25/20,0
Mozambique X 05/26/20,0
Mozambique X 05/27/20,0
Mozambique X 05/28/20,0
Mozambique X 05/29/20,0
Mozambique X 05/30/20,0
Mozambique X 05/31/20,0
Mozambique X 06/01/20,0
Mozambique X 06/02/20,0
Mozambique X 06/03/20,0
Mozambique X 06/04/20,0
Mozambique X 06/05/20,0
Mozambique X 06/06/20,0
Mozambique X 06/07/20,0
Myanmar X 03/06/20,0
Myanmar X 03/07/20,0
Myanmar X 03/08/20,0
Myanmar X 03/09/20,0
Myanmar X 03/10/20,0
Myanmar X 03/11/20,0
Myanmar X 03/12/20,0
Myanmar X 03/13/20,0
Myanmar X 03/14/20,0
Myanmar X 03/15/20,0
Myanmar X 03/16/20,0
Myanmar X 03/17/20,0
Myanmar X 03/18/20,0
Myanmar X 03/19/20,0
Myanmar X 03/20/20,0
Myanmar X 03/21/20,0
Myanmar X 03/22/20,0
Myanmar X 03/23/20,0
Myanmar X 03/24/20,0
Myanmar X 03/25/20,0
Myanmar X 03/26/20,0
Myanmar X 03/27/20,0
Myanmar X 03/28/20,0
Myanmar X 03/29/20,0
Myanmar X 03/30/20,0
Myanmar X 03/31/20,0
Myanmar X 04/01/20,0
Myanmar X 04/02/20,0
Myanmar X 04/03/20,0
Myanmar X 04/04/20,0
Myanmar X 04/05/20,0
Myanmar X 04/06/20,0
Myanmar X 04/07/20,0
Myanmar X 04/08/20,0
Myanmar X 04/09/20,0
Myanmar X 04/10/20,0
Myanmar X 04/11/20,0
Myanmar X 04/12/20,0
Myanmar X 04/13/20,0
Myanmar X 04/14/20,0
Myanmar X 04/15/20,0
Myanmar X 04/16/20,0
Myanmar X 04/17/20,0
Myanmar X 04/18/20,0
Myanmar X 04/19/20,0
Myanmar X 04/20/20,0
Myanmar X 04/21/20,0
Myanmar X 04/22/20,0
Myanmar X 04/23/20,0
Myanmar X 04/24/20,0
Myanmar X 04/25/20,0
Myanmar X 04/26/20,0
Myanmar X 04/27/20,0
Myanmar X 04/28/20,0
Myanmar X 04/29/20,0
Myanmar X 04/30/20,0
Myanmar X 05/01/20,0
Myanmar X 05/02/20,0
Myanmar X 05/03/20,0
Myanmar X 05/04/20,0
Myanmar X 05/05/20,0
Myanmar X 05/06/20,0
Myanmar X 05/07/20,0
Myanmar X 05/08/20,0
Myanmar X 05/09/20,0
Myanmar X 05/10/20,0
Myanmar X 05/11/20,0
Myanmar X 05/12/20,0
Myanmar X 05/13/20,0
Myanmar X 05/14/20,0
Myanmar X 05/15/20,0
Myanmar X 05/16/20,0
Myanmar X 05/17/20,0
Myanmar X 05/18/20,0
Myanmar X 05/19/20,0
Myanmar X 05/20/20,0
Myanmar X 05/21/20,0
Myanmar X 05/22/20,0
Myanmar X 05/23/20,0
Myanmar X 05/24/20,0
Myanmar X 05/25/20,0
Myanmar X 05/26/20,0
Myanmar X 05/27/20,0
Myanmar X 05/28/20,0
Myanmar X 05/29/20,0
Myanmar X 05/30/20,0
Myanmar X 05/31/20,0
Myanmar X 06/01/20,0
Myanmar X 06/02/20,0
Myanmar X 06/03/20,0
Myanmar X 06/04/20,0
Myanmar X 06/05/20,0
Myanmar X 06/06/20,0
Myanmar X 06/07/20,0
Namibia X 03/06/20,0
Namibia X 03/07/20,0
Namibia X 03/08/20,0
Namibia X 03/09/20,0
Namibia X 03/10/20,0
Namibia X 03/11/20,0
Namibia X 03/12/20,0
Namibia X 03/13/20,0
Namibia X 03/14/20,0
Namibia X 03/15/20,0
Namibia X 03/16/20,0
Namibia X 03/17/20,0
Namibia X 03/18/20,0
Namibia X 03/19/20,0
Namibia X 03/20/20,0
Namibia X 03/21/20,0
Namibia X 03/22/20,0
Namibia X 03/23/20,0
Namibia X 03/24/20,0
Namibia X 03/25/20,0
Namibia X 03/26/20,0
Namibia X 03/27/20,0
Namibia X 03/28/20,0
Namibia X 03/29/20,0
Namibia X 03/30/20,0
Namibia X 03/31/20,0
Namibia X 04/01/20,0
Namibia X 04/02/20,0
Namibia X 04/03/20,0
Namibia X 04/04/20,0
Namibia X 04/05/20,0
Namibia X 04/06/20,0
Namibia X 04/07/20,0
Namibia X 04/08/20,0
Namibia X 04/09/20,0
Namibia X 04/10/20,0
Namibia X 04/11/20,0
Namibia X 04/12/20,0
Namibia X 04/13/20,0
Namibia X 04/14/20,0
Namibia X 04/15/20,0
Namibia X 04/16/20,0
Namibia X 04/17/20,0
Namibia X 04/18/20,0
Namibia X 04/19/20,0
Namibia X 04/20/20,0
Namibia X 04/21/20,0
Namibia X 04/22/20,0
Namibia X 04/23/20,0
Namibia X 04/24/20,0
Namibia X 04/25/20,0
Namibia X 04/26/20,0
Namibia X 04/27/20,0
Namibia X 04/28/20,0
Namibia X 04/29/20,0
Namibia X 04/30/20,0
Namibia X 05/01/20,0
Namibia X 05/02/20,0
Namibia X 05/03/20,0
Namibia X 05/04/20,0
Namibia X 05/05/20,0
Namibia X 05/06/20,0
Namibia X 05/07/20,0
Namibia X 05/08/20,0
Namibia X 05/09/20,0
Namibia X 05/10/20,0
Namibia X 05/11/20,0
Namibia X 05/12/20,0
Namibia X 05/13/20,0
Namibia X 05/14/20,0
Namibia X 05/15/20,0
Namibia X 05/16/20,0
Namibia X 05/17/20,0
Namibia X 05/18/20,0
Namibia X 05/19/20,0
Namibia X 05/20/20,0
Namibia X 05/21/20,0
Namibia X 05/22/20,0
Namibia X 05/23/20,0
Namibia X 05/24/20,0
Namibia X 05/25/20,0
Namibia X 05/26/20,0
Namibia X 05/27/20,0
Namibia X 05/28/20,0
Namibia X 05/29/20,0
Namibia X 05/30/20,0
Namibia X 05/31/20,0
Namibia X 06/01/20,0
Namibia X 06/02/20,0
Namibia X 06/03/20,0
Namibia X 06/04/20,0
Namibia X 06/05/20,0
Namibia X 06/06/20,0
Namibia X 06/07/20,0
Nauru X 03/06/20,0
Nauru X 03/07/20,0
Nauru X 03/08/20,0
Nauru X 03/09/20,0
Nauru X 03/10/20,0
Nauru X 03/11/20,0
Nauru X 03/12/20,0
Nauru X 03/13/20,0
Nauru X 03/14/20,0
Nauru X 03/15/20,0
Nauru X 03/16/20,0
Nauru X 03/17/20,0
Nauru X 03/18/20,0
Nauru X 03/19/20,0
Nauru X 03/20/20,0
Nauru X 03/21/20,0
Nauru X 03/22/20,0
Nauru X 03/23/20,0
Nauru X 03/24/20,0
Nauru X 03/25/20,0
Nauru X 03/26/20,0
Nauru X 03/27/20,0
Nauru X 03/28/20,0
Nauru X 03/29/20,0
Nauru X 03/30/20,0
Nauru X 03/31/20,0
Nauru X 04/01/20,0
Nauru X 04/02/20,0
Nauru X 04/03/20,0
Nauru X 04/04/20,0
Nauru X 04/05/20,0
Nauru X 04/06/20,0
Nauru X 04/07/20,0
Nauru X 04/08/20,0
Nauru X 04/09/20,0
Nauru X 04/10/20,0
Nauru X 04/11/20,0
Nauru X 04/12/20,0
Nauru X 04/13/20,0
Nauru X 04/14/20,0
Nauru X 04/15/20,0
Nauru X 04/16/20,0
Nauru X 04/17/20,0
Nauru X 04/18/20,0
Nauru X 04/19/20,0
Nauru X 04/20/20,0
Nauru X 04/21/20,0
Nauru X 04/22/20,0
Nauru X 04/23/20,0
Nauru X 04/24/20,0
Nauru X 04/25/20,0
Nauru X 04/26/20,0
Nauru X 04/27/20,0
Nauru X 04/28/20,0
Nauru X 04/29/20,0
Nauru X 04/30/20,0
Nauru X 05/01/20,0
Nauru X 05/02/20,0
Nauru X 05/03/20,0
Nauru X 05/04/20,0
Nauru X 05/05/20,0
Nauru X 05/06/20,0
Nauru X 05/07/20,0
Nauru X 05/08/20,0
Nauru X 05/09/20,0
Nauru X 05/10/20,0
Nauru X 05/11/20,0
Nauru X 05/12/20,0
Nauru X 05/13/20,0
Nauru X 05/14/20,0
Nauru X 05/15/20,0
Nauru X 05/16/20,0
Nauru X 05/17/20,0
Nauru X 05/18/20,0
Nauru X 05/19/20,0
Nauru X 05/20/20,0
Nauru X 05/21/20,0
Nauru X 05/22/20,0
Nauru X 05/23/20,0
Nauru X 05/24/20,0
Nauru X 05/25/20,0
Nauru X 05/26/20,0
Nauru X 05/27/20,0
Nauru X 05/28/20,0
Nauru X 05/29/20,0
Nauru X 05/30/20,0
Nauru X 05/31/20,0
Nauru X 06/01/20,0
Nauru X 06/02/20,0
Nauru X 06/03/20,0
Nauru X 06/04/20,0
Nauru X 06/05/20,0
Nauru X 06/06/20,0
Nauru X 06/07/20,0
Nepal X 03/06/20,0
Nepal X 03/07/20,0
Nepal X 03/08/20,0
Nepal X 03/09/20,0
Nepal X 03/10/20,0
Nepal X 03/11/20,0
Nepal X 03/12/20,0
Nepal X 03/13/20,0
Nepal X 03/14/20,0
Nepal X 03/15/20,0
Nepal X 03/16/20,0
Nepal X 03/17/20,0
Nepal X 03/18/20,0
Nepal X 03/19/20,0
Nepal X 03/20/20,0
Nepal X 03/21/20,0
Nepal X 03/22/20,0
Nepal X 03/23/20,0
Nepal X 03/24/20,0
Nepal X 03/25/20,0
Nepal X 03/26/20,0
Nepal X 03/27/20,0
Nepal X 03/28/20,0
Nepal X 03/29/20,0
Nepal X 03/30/20,0
Nepal X 03/31/20,0
Nepal X 04/01/20,0
Nepal X 04/02/20,0
Nepal X 04/03/20,0
Nepal X 04/04/20,0
Nepal X 04/05/20,0
Nepal X 04/06/20,0
Nepal X 04/07/20,0
Nepal X 04/08/20,0
Nepal X 04/09/20,0
Nepal X 04/10/20,0
Nepal X 04/11/20,0
Nepal X 04/12/20,0
Nepal X 04/13/20,0
Nepal X 04/14/20,0
Nepal X 04/15/20,0
Nepal X 04/16/20,0
Nepal X 04/17/20,0
Nepal X 04/18/20,0
Nepal X 04/19/20,0
Nepal X 04/20/20,0
Nepal X 04/21/20,0
Nepal X 04/22/20,0
Nepal X 04/23/20,0
Nepal X 04/24/20,0
Nepal X 04/25/20,0
Nepal X 04/26/20,0
Nepal X 04/27/20,0
Nepal X 04/28/20,0
Nepal X 04/29/20,0
Nepal X 04/30/20,0
Nepal X 05/01/20,0
Nepal X 05/02/20,0
Nepal X 05/03/20,0
Nepal X 05/04/20,0
Nepal X 05/05/20,0
Nepal X 05/06/20,0
Nepal X 05/07/20,0
Nepal X 05/08/20,0
Nepal X 05/09/20,0
Nepal X 05/10/20,0
Nepal X 05/11/20,0
Nepal X 05/12/20,0
Nepal X 05/13/20,0
Nepal X 05/14/20,0
Nepal X 05/15/20,0
Nepal X 05/16/20,0
Nepal X 05/17/20,0
Nepal X 05/18/20,0
Nepal X 05/19/20,0
Nepal X 05/20/20,0
Nepal X 05/21/20,0
Nepal X 05/22/20,0
Nepal X 05/23/20,0
Nepal X 05/24/20,0
Nepal X 05/25/20,0
Nepal X 05/26/20,0
Nepal X 05/27/20,0
Nepal X 05/28/20,0
Nepal X 05/29/20,0
Nepal X 05/30/20,0
Nepal X 05/31/20,0
Nepal X 06/01/20,0
Nepal X 06/02/20,0
Nepal X 06/03/20,0
Nepal X 06/04/20,0
Nepal X 06/05/20,0
Nepal X 06/06/20,0
Nepal X 06/07/20,0
Netherlands (the) X 03/06/20,0
Netherlands (the) X 03/07/20,2
Netherlands (the) X 03/08/20,2
Netherlands (the) X 03/09/20,4
Netherlands (the) X 03/10/20,4
Netherlands (the) X 03/11/20,5
Netherlands (the) X 03/12/20,6
Netherlands (the) X 03/13/20,6
Netherlands (the) X 03/14/20,13
Netherlands (the) X 03/15/20,14
Netherlands (the) X 03/16/20,24
Netherlands (the) X 03/17/20,26
Netherlands (the) X 03/18/20,49
Netherlands (the) X 03/19/20,61
Netherlands (the) X 03/20/20,93
Netherlands (the) X 03/21/20,130
Netherlands (the) X 03/22/20,163
Netherlands (the) X 03/23/20,213
Netherlands (the) X 03/24/20,247
Netherlands (the) X 03/25/20,323
Netherlands (the) X 03/26/20,417
Netherlands (the) X 03/27/20,502
Netherlands (the) X 03/28/20,633
Netherlands (the) X 03/29/20,728
Netherlands (the) X 03/30/20,878
Netherlands (the) X 03/31/20,963
Netherlands (the) X 04/01/20,1171
Netherlands (the) X 04/02/20,1306
Netherlands (the) X 04/03/20,1486
Netherlands (the) X 04/04/20,1634
Netherlands (the) X 04/05/20,1808
Netherlands (the) X 04/06/20,1903
Netherlands (the) X 04/07/20,1991
Netherlands (the) X 04/08/20,2276
Netherlands (the) X 04/09/20,2410
Netherlands (the) X 04/10/20,2554
Netherlands (the) X 04/11/20,2652
Netherlands (the) X 04/12/20,2785
Netherlands (the) X 04/13/20,2858
Netherlands (the) X 04/14/20,2936
Netherlands (the) X 04/15/20,3063
Netherlands (the) X 04/16/20,3289
Netherlands (the) X 04/17/20,3486
Netherlands (the) X 04/18/20,3620
Netherlands (the) X 04/19/20,3757
Netherlands (the) X 04/20/20,3809
Netherlands (the) X 04/21/20,3857
Netherlands (the) X 04/22/20,4055
Netherlands (the) X 04/23/20,4197
Netherlands (the) X 04/24/20,4321
Netherlands (the) X 04/25/20,4419
Netherlands (the) X 04/26/20,4545
Netherlands (the) X 04/27/20,4579
Netherlands (the) X 04/28/20,4612
Netherlands (the) X 04/29/20,4638
Netherlands (the) X 04/30/20,4827
Netherlands (the) X 05/01/20,4899
Netherlands (the) X 05/02/20,5001
Netherlands (the) X 05/03/20,5087
Netherlands (the) X 05/04/20,5144
Netherlands (the) X 05/05/20,5168
Netherlands (the) X 05/06/20,5248
Netherlands (the) X 05/07/20,5269
Netherlands (the) X 05/08/20,5318
Netherlands (the) X 05/09/20,5367
Netherlands (the) X 05/10/20,5413
Netherlands (the) X 05/11/20,5455
Netherlands (the) X 05/12/20,5514
Netherlands (the) X 05/13/20,5579
Netherlands (the) X 05/14/20,5645
Netherlands (the) X 05/15/20,5713
Netherlands (the) X 05/16/20,5781
Netherlands (the) X 05/17/20,5849
Netherlands (the) X 05/18/20,5907
Netherlands (the) X 05/19/20,6000
Netherlands (the) X 05/20/20,6101
Netherlands (the) X 05/21/20,6197
Netherlands (the) X 05/22/20,6315
Netherlands (the) X 05/23/20,6421
Netherlands (the) X 05/24/20,6545
Netherlands (the) X 05/25/20,6638
Netherlands (the) X 05/26/20,6789
Netherlands (the) X 05/27/20,6927
Netherlands (the) X 05/28/20,7076
Netherlands (the) X 05/29/20,7215
Netherlands (the) X 05/30/20,7366
Netherlands (the) X 05/31/20,7477
Netherlands (the) X 06/01/20,7572
Netherlands (the) X 06/02/20,7768
Netherlands (the) X 06/03/20,7895
Netherlands (the) X 06/04/20,8024
Netherlands (the) X 06/05/20,8132
Netherlands (the) X 06/06/20,8251
Netherlands (the) X 06/07/20,8343
New Caledonia X 03/06/20,0
New Caledonia X 03/07/20,0
New Caledonia X 03/08/20,0
New Caledonia X 03/09/20,0
New Caledonia X 03/10/20,0
New Caledonia X 03/11/20,0
New Caledonia X 03/12/20,0
New Caledonia X 03/13/20,0
New Caledonia X 03/14/20,0
New Caledonia X 03/15/20,0
New Caledonia X 03/16/20,0
New Caledonia X 03/17/20,0
New Caledonia X 03/18/20,0
New Caledonia X 03/19/20,0
New Caledonia X 03/20/20,0
New Caledonia X 03/21/20,0
New Caledonia X 03/22/20,0
New Caledonia X 03/23/20,0
New Caledonia X 03/24/20,0
New Caledonia X 03/25/20,0
New Caledonia X 03/26/20,0
New Caledonia X 03/27/20,0
New Caledonia X 03/28/20,0
New Caledonia X 03/29/20,0
New Caledonia X 03/30/20,0
New Caledonia X 03/31/20,0
New Caledonia X 04/01/20,0
New Caledonia X 04/02/20,0
New Caledonia X 04/03/20,0
New Caledonia X 04/04/20,0
New Caledonia X 04/05/20,0
New Caledonia X 04/06/20,0
New Caledonia X 04/07/20,0
New Caledonia X 04/08/20,0
New Caledonia X 04/09/20,0
New Caledonia X 04/10/20,0
New Caledonia X 04/11/20,0
New Caledonia X 04/12/20,0
New Caledonia X 04/13/20,0
New Caledonia X 04/14/20,0
New Caledonia X 04/15/20,0
New Caledonia X 04/16/20,0
New Caledonia X 04/17/20,0
New Caledonia X 04/18/20,0
New Caledonia X 04/19/20,0
New Caledonia X 04/20/20,0
New Caledonia X 04/21/20,0
New Caledonia X 04/22/20,0
New Caledonia X 04/23/20,0
New Caledonia X 04/24/20,0
New Caledonia X 04/25/20,0
New Caledonia X 04/26/20,0
New Caledonia X 04/27/20,0
New Caledonia X 04/28/20,0
New Caledonia X 04/29/20,0
New Caledonia X 04/30/20,0
New Caledonia X 05/01/20,0
New Caledonia X 05/02/20,0
New Caledonia X 05/03/20,0
New Caledonia X 05/04/20,0
New Caledonia X 05/05/20,0
New Caledonia X 05/06/20,0
New Caledonia X 05/07/20,0
New Caledonia X 05/08/20,0
New Caledonia X 05/09/20,0
New Caledonia X 05/10/20,0
New Caledonia X 05/11/20,0
New Caledonia X 05/12/20,0
New Caledonia X 05/13/20,0
New Caledonia X 05/14/20,0
New Caledonia X 05/15/20,0
New Caledonia X 05/16/20,0
New Caledonia X 05/17/20,0
New Caledonia X 05/18/20,0
New Caledonia X 05/19/20,0
New Caledonia X 05/20/20,0
New Caledonia X 05/21/20,0
New Caledonia X 05/22/20,0
New Caledonia X 05/23/20,0
New Caledonia X 05/24/20,0
New Caledonia X 05/25/20,0
New Caledonia X 05/26/20,0
New Caledonia X 05/27/20,0
New Caledonia X 05/28/20,0
New Caledonia X 05/29/20,0
New Caledonia X 05/30/20,0
New Caledonia X 05/31/20,0
New Caledonia X 06/01/20,0
New Caledonia X 06/02/20,0
New Caledonia X 06/03/20,0
New Caledonia X 06/04/20,0
New Caledonia X 06/05/20,0
New Caledonia X 06/06/20,0
New Caledonia X 06/07/20,0
New Zealand X 03/06/20,0
New Zealand X 03/07/20,0
New Zealand X 03/08/20,0
New Zealand X 03/09/20,0
New Zealand X 03/10/20,0
New Zealand X 03/11/20,0
New Zealand X 03/12/20,0
New Zealand X 03/13/20,0
New Zealand X 03/14/20,0
New Zealand X 03/15/20,0
New Zealand X 03/16/20,0
New Zealand X 03/17/20,0
New Zealand X 03/18/20,0
New Zealand X 03/19/20,0
New Zealand X 03/20/20,0
New Zealand X 03/21/20,0
New Zealand X 03/22/20,0
New Zealand X 03/23/20,0
New Zealand X 03/24/20,0
New Zealand X 03/25/20,0
New Zealand X 03/26/20,0
New Zealand X 03/27/20,0
New Zealand X 03/28/20,0
New Zealand X 03/29/20,0
New Zealand X 03/30/20,2
New Zealand X 03/31/20,2
New Zealand X 04/01/20,2
New Zealand X 04/02/20,2
New Zealand X 04/03/20,2
New Zealand X 04/04/20,2
New Zealand X 04/05/20,2
New Zealand X 04/06/20,2
New Zealand X 04/07/20,2
New Zealand X 04/08/20,2
New Zealand X 04/09/20,2
New Zealand X 04/10/20,2
New Zealand X 04/11/20,3
New Zealand X 04/12/20,5
New Zealand X 04/13/20,5
New Zealand X 04/14/20,6
New Zealand X 04/15/20,10
New Zealand X 04/16/20,10
New Zealand X 04/17/20,10
New Zealand X 04/18/20,12
New Zealand X 04/19/20,12
New Zealand X 04/20/20,13
New Zealand X 04/21/20,13
New Zealand X 04/22/20,14
New Zealand X 04/23/20,15
New Zealand X 04/24/20,18
New Zealand X 04/25/20,19
New Zealand X 04/26/20,20
New Zealand X 04/27/20,20
New Zealand X 04/28/20,20
New Zealand X 04/29/20,20
New Zealand X 04/30/20,20
New Zealand X 05/01/20,20
New Zealand X 05/02/20,21
New Zealand X 05/03/20,21
New Zealand X 05/04/20,21
New Zealand X 05/05/20,21
New Zealand X 05/06/20,22
New Zealand X 05/07/20,22
New Zealand X 05/08/20,22
New Zealand X 05/09/20,24
New Zealand X 05/10/20,24
New Zealand X 05/11/20,25
New Zealand X 05/12/20,27
New Zealand X 05/13/20,27
New Zealand X 05/14/20,27
New Zealand X 05/15/20,28
New Zealand X 05/16/20,29
New Zealand X 05/17/20,29
New Zealand X 05/18/20,29
New Zealand X 05/19/20,30
New Zealand X 05/20/20,31
New Zealand X 05/21/20,32
New Zealand X 05/22/20,33
New Zealand X 05/23/20,33
New Zealand X 05/24/20,34
New Zealand X 05/25/20,34
New Zealand X 05/26/20,34
New Zealand X 05/27/20,34
New Zealand X 05/28/20,34
New Zealand X 05/29/20,35
New Zealand X 05/30/20,35
New Zealand X 05/31/20,35
New Zealand X 06/01/20,35
New Zealand X 06/02/20,36
New Zealand X 06/03/20,36
New Zealand X 06/04/20,36
New Zealand X 06/05/20,37
New Zealand X 06/06/20,38
New Zealand X 06/07/20,38
Nicaragua X 03/06/20,0
Nicaragua X 03/07/20,0
Nicaragua X 03/08/20,0
Nicaragua X 03/09/20,0
Nicaragua X 03/10/20,0
Nicaragua X 03/11/20,0
Nicaragua X 03/12/20,0
Nicaragua X 03/13/20,0
Nicaragua X 03/14/20,0
Nicaragua X 03/15/20,0
Nicaragua X 03/16/20,0
Nicaragua X 03/17/20,0
Nicaragua X 03/18/20,0
Nicaragua X 03/19/20,0
Nicaragua X 03/20/20,0
Nicaragua X 03/21/20,0
Nicaragua X 03/22/20,0
Nicaragua X 03/23/20,0
Nicaragua X 03/24/20,0
Nicaragua X 03/25/20,0
Nicaragua X 03/26/20,0
Nicaragua X 03/27/20,0
Nicaragua X 03/28/20,1
Nicaragua X 03/29/20,1
Nicaragua X 03/30/20,1
Nicaragua X 03/31/20,1
Nicaragua X 04/01/20,1
Nicaragua X 04/02/20,1
Nicaragua X 04/03/20,1
Nicaragua X 04/04/20,1
Nicaragua X 04/05/20,1
Nicaragua X 04/06/20,1
Nicaragua X 04/07/20,1
Nicaragua X 04/08/20,1
Nicaragua X 04/09/20,1
Nicaragua X 04/10/20,1
Nicaragua X 04/11/20,1
Nicaragua X 04/12/20,1
Nicaragua X 04/13/20,1
Nicaragua X 04/14/20,1
Nicaragua X 04/15/20,1
Nicaragua X 04/16/20,1
Nicaragua X 04/17/20,1
Nicaragua X 04/18/20,1
Nicaragua X 04/19/20,2
Nicaragua X 04/20/20,2
Nicaragua X 04/21/20,2
Nicaragua X 04/22/20,2
Nicaragua X 04/23/20,2
Nicaragua X 04/24/20,3
Nicaragua X 04/25/20,3
Nicaragua X 04/26/20,3
Nicaragua X 04/27/20,3
Nicaragua X 04/28/20,3
Nicaragua X 04/29/20,3
Nicaragua X 04/30/20,3
Nicaragua X 05/01/20,3
Nicaragua X 05/02/20,3
Nicaragua X 05/03/20,3
Nicaragua X 05/04/20,5
Nicaragua X 05/05/20,5
Nicaragua X 05/06/20,5
Nicaragua X 05/07/20,5
Nicaragua X 05/08/20,5
Nicaragua X 05/09/20,5
Nicaragua X 05/10/20,5
Nicaragua X 05/11/20,5
Nicaragua X 05/12/20,5
Nicaragua X 05/13/20,5
Nicaragua X 05/14/20,5
Nicaragua X 05/15/20,5
Nicaragua X 05/16/20,5
Nicaragua X 05/17/20,5
Nicaragua X 05/18/20,5
Nicaragua X 05/19/20,5
Nicaragua X 05/20/20,5
Nicaragua X 05/21/20,5
Nicaragua X 05/22/20,6
Nicaragua X 05/23/20,6
Nicaragua X 05/24/20,6
Nicaragua X 05/25/20,6
Nicaragua X 05/26/20,6
Nicaragua X 05/27/20,6
Nicaragua X 05/28/20,6
Nicaragua X 05/29/20,6
Nicaragua X 05/30/20,6
Nicaragua X 05/31/20,6
Nicaragua X 06/01/20,6
Nicaragua X 06/02/20,6
Nicaragua X 06/03/20,6
Nicaragua X 06/04/20,6
Nicaragua X 06/05/20,6
Nicaragua X 06/06/20,6
Nicaragua X 06/07/20,6
Niger (the) X 03/06/20,0
Niger (the) X 03/07/20,0
Niger (the) X 03/08/20,0
Niger (the) X 03/09/20,0
Niger (the) X 03/10/20,0
Niger (the) X 03/11/20,0
Niger (the) X 03/12/20,0
Niger (the) X 03/13/20,0
Niger (the) X 03/14/20,0
Niger (the) X 03/15/20,0
Niger (the) X 03/16/20,0
Niger (the) X 03/17/20,0
Niger (the) X 03/18/20,0
Niger (the) X 03/19/20,0
Niger (the) X 03/20/20,0
Niger (the) X 03/21/20,0
Niger (the) X 03/22/20,0
Niger (the) X 03/23/20,0
Niger (the) X 03/24/20,0
Niger (the) X 03/25/20,0
Niger (the) X 03/26/20,2
Niger (the) X 03/27/20,2
Niger (the) X 03/28/20,2
Niger (the) X 03/29/20,2
Niger (the) X 03/30/20,2
Niger (the) X 03/31/20,4
Niger (the) X 04/01/20,4
Niger (the) X 04/02/20,6
Niger (the) X 04/03/20,6
Niger (the) X 04/04/20,6
Niger (the) X 04/05/20,9
Niger (the) X 04/06/20,11
Niger (the) X 04/07/20,11
Niger (the) X 04/08/20,12
Niger (the) X 04/09/20,12
Niger (the) X 04/10/20,12
Niger (the) X 04/11/20,12
Niger (the) X 04/12/20,12
Niger (the) X 04/13/20,13
Niger (the) X 04/14/20,13
Niger (the) X 04/15/20,15
Niger (the) X 04/16/20,15
Niger (the) X 04/17/20,15
Niger (the) X 04/18/20,19
Niger (the) X 04/19/20,20
Niger (the) X 04/20/20,21
Niger (the) X 04/21/20,21
Niger (the) X 04/22/20,21
Niger (the) X 04/23/20,23
Niger (the) X 04/24/20,25
Niger (the) X 04/25/20,25
Niger (the) X 04/26/20,29
Niger (the) X 04/27/20,31
Niger (the) X 04/28/20,31
Niger (the) X 04/29/20,33
Niger (the) X 04/30/20,34
Niger (the) X 05/01/20,34
Niger (the) X 05/02/20,35
Niger (the) X 05/03/20,37
Niger (the) X 05/04/20,38
Niger (the) X 05/05/20,39
Niger (the) X 05/06/20,40
Niger (the) X 05/07/20,40
Niger (the) X 05/08/20,41
Niger (the) X 05/09/20,42
Niger (the) X 05/10/20,43
Niger (the) X 05/11/20,44
Niger (the) X 05/12/20,46
Niger (the) X 05/13/20,47
Niger (the) X 05/14/20,48
Niger (the) X 05/15/20,50
Niger (the) X 05/16/20,51
Niger (the) X 05/17/20,53
Niger (the) X 05/18/20,54
Niger (the) X 05/19/20,55
Niger (the) X 05/20/20,58
Niger (the) X 05/21/20,59
Niger (the) X 05/22/20,60
Niger (the) X 05/23/20,62
Niger (the) X 05/24/20,64
Niger (the) X 05/25/20,67
Niger (the) X 05/26/20,68
Niger (the) X 05/27/20,72
Niger (the) X 05/28/20,73
Niger (the) X 05/29/20,75
Niger (the) X 05/30/20,79
Niger (the) X 05/31/20,82
Niger (the) X 06/01/20,84
Niger (the) X 06/02/20,86
Niger (the) X 06/03/20,88
Niger (the) X 06/04/20,90
Niger (the) X 06/05/20,91
Niger (the) X 06/06/20,93
Niger (the) X 06/07/20,96
Nigeria X 03/06/20,0
Nigeria X 03/07/20,0
Nigeria X 03/08/20,0
Nigeria X 03/09/20,0
Nigeria X 03/10/20,0
Nigeria X 03/11/20,0
Nigeria X 03/12/20,0
Nigeria X 03/13/20,0
Nigeria X 03/14/20,0
Nigeria X 03/15/20,0
Nigeria X 03/16/20,0
Nigeria X 03/17/20,0
Nigeria X 03/18/20,0
Nigeria X 03/19/20,0
Nigeria X 03/20/20,0
Nigeria X 03/21/20,0
Nigeria X 03/22/20,0
Nigeria X 03/23/20,0
Nigeria X 03/24/20,2
Nigeria X 03/25/20,2
Nigeria X 03/26/20,2
Nigeria X 03/27/20,2
Nigeria X 03/28/20,2
Nigeria X 03/29/20,2
