Territory X Date,target,cases,Territory,Date
North Macedonia X 2/3/20,0,0,North Macedonia,2/3/20
North Macedonia X 2/4/20,0,0,North Macedonia,2/4/20
North Macedonia X 2/5/20,0,0,North Macedonia,2/5/20
North Macedonia X 2/6/20,0,0,North Macedonia,2/6/20
North Macedonia X 2/7/20,0,0,North Macedonia,2/7/20
North Macedonia X 2/8/20,0,0,North Macedonia,2/8/20
North Macedonia X 2/9/20,0,0,North Macedonia,2/9/20
North Macedonia X 2/10/20,0,0,North Macedonia,2/10/20
North Macedonia X 2/11/20,0,0,North Macedonia,2/11/20
North Macedonia X 2/12/20,0,0,North Macedonia,2/12/20
North Macedonia X 2/13/20,0,0,North Macedonia,2/13/20
North Macedonia X 2/14/20,0,0,North Macedonia,2/14/20
North Macedonia X 2/15/20,0,0,North Macedonia,2/15/20
North Macedonia X 2/16/20,0,0,North Macedonia,2/16/20
North Macedonia X 2/17/20,0,0,North Macedonia,2/17/20
North Macedonia X 2/18/20,0,0,North Macedonia,2/18/20
North Macedonia X 2/19/20,0,0,North Macedonia,2/19/20
North Macedonia X 2/20/20,0,0,North Macedonia,2/20/20
North Macedonia X 2/21/20,0,0,North Macedonia,2/21/20
North Macedonia X 2/22/20,0,0,North Macedonia,2/22/20
North Macedonia X 2/23/20,0,0,North Macedonia,2/23/20
North Macedonia X 2/24/20,0,0,North Macedonia,2/24/20
North Macedonia X 2/25/20,0,0,North Macedonia,2/25/20
North Macedonia X 2/26/20,0,1,North Macedonia,2/26/20
North Macedonia X 2/27/20,0,1,North Macedonia,2/27/20
North Macedonia X 2/28/20,0,1,North Macedonia,2/28/20
North Macedonia X 2/29/20,0,1,North Macedonia,2/29/20
North Macedonia X 3/1/20,0,1,North Macedonia,3/1/20
North Macedonia X 3/2/20,0,1,North Macedonia,3/2/20
North Macedonia X 3/3/20,0,1,North Macedonia,3/3/20
North Macedonia X 3/4/20,0,1,North Macedonia,3/4/20
North Macedonia X 3/5/20,0,1,North Macedonia,3/5/20
North Macedonia X 3/6/20,0,3,North Macedonia,3/6/20
North Macedonia X 3/7/20,0,3,North Macedonia,3/7/20
North Macedonia X 3/8/20,0,3,North Macedonia,3/8/20
North Macedonia X 3/9/20,0,3,North Macedonia,3/9/20
North Macedonia X 3/10/20,0,7,North Macedonia,3/10/20
North Macedonia X 3/11/20,0,7,North Macedonia,3/11/20
North Macedonia X 3/12/20,0,7,North Macedonia,3/12/20
North Macedonia X 3/13/20,0,14,North Macedonia,3/13/20
North Macedonia X 3/14/20,0,14,North Macedonia,3/14/20
North Macedonia X 3/15/20,0,14,North Macedonia,3/15/20
North Macedonia X 3/16/20,0,18,North Macedonia,3/16/20
North Macedonia X 3/17/20,0,26,North Macedonia,3/17/20
North Macedonia X 3/18/20,0,35,North Macedonia,3/18/20
North Macedonia X 3/19/20,0,48,North Macedonia,3/19/20
North Macedonia X 3/20/20,0,67,North Macedonia,3/20/20
North Macedonia X 3/21/20,0,85,North Macedonia,3/21/20
North Macedonia X 3/22/20,1,115,North Macedonia,3/22/20
North Macedonia X 3/23/20,2,136,North Macedonia,3/23/20
North Macedonia X 3/24/20,2,148,North Macedonia,3/24/20
North Macedonia X 3/25/20,3,177,North Macedonia,3/25/20
North Macedonia X 3/26/20,3,201,North Macedonia,3/26/20
North Macedonia X 3/27/20,3,219,North Macedonia,3/27/20
North Macedonia X 3/28/20,4,241,North Macedonia,3/28/20
North Macedonia X 3/29/20,6,259,North Macedonia,3/29/20
North Macedonia X 3/30/20,7,285,North Macedonia,3/30/20
North Macedonia X 3/31/20,9,329,North Macedonia,3/31/20
North Macedonia X 4/1/20,11,354,North Macedonia,4/1/20
North Macedonia X 4/2/20,11,384,North Macedonia,4/2/20
North Macedonia X 4/3/20,12,430,North Macedonia,4/3/20
North Macedonia X 4/4/20,17,483,North Macedonia,4/4/20
North Macedonia X 4/5/20,18,555,North Macedonia,4/5/20
North Macedonia X 4/6/20,23,570,North Macedonia,4/6/20
North Macedonia X 4/7/20,26,599,North Macedonia,4/7/20
North Macedonia X 4/8/20,29,617,North Macedonia,4/8/20
North Macedonia X 4/9/20,30,663,North Macedonia,4/9/20
North Macedonia X 4/10/20,32,711,North Macedonia,4/10/20
North Macedonia X 4/11/20,34,760,North Macedonia,4/11/20
North Macedonia X 4/12/20,34,828,North Macedonia,4/12/20
North Macedonia X 4/13/20,38,854,North Macedonia,4/13/20
North Macedonia X 4/14/20,44,908,North Macedonia,4/14/20
North Macedonia X 4/15/20,45,974,North Macedonia,4/15/20
North Macedonia X 4/16/20,46,1081,North Macedonia,4/16/20
North Macedonia X 4/17/20,49,1117,North Macedonia,4/17/20
North Macedonia X 4/18/20,49,1170,North Macedonia,4/18/20
North Macedonia X 4/19/20,51,1207,North Macedonia,4/19/20
North Macedonia X 4/20/20,54,1225,North Macedonia,4/20/20
North Macedonia X 4/21/20,55,1231,North Macedonia,4/21/20
North Macedonia X 4/22/20,56,1259,North Macedonia,4/22/20
North Macedonia X 4/23/20,56,1300,North Macedonia,4/23/20
North Macedonia X 4/24/20,57,1326,North Macedonia,4/24/20
North Macedonia X 4/25/20,59,1367,North Macedonia,4/25/20
North Macedonia X 4/26/20,61,1386,North Macedonia,4/26/20
North Macedonia X 4/27/20,65,1399,North Macedonia,4/27/20
North Macedonia X 4/28/20,71,1421,North Macedonia,4/28/20
North Macedonia X 4/29/20,73,1442,North Macedonia,4/29/20
North Macedonia X 4/30/20,77,1465,North Macedonia,4/30/20
North Macedonia X 5/1/20,81,1494,North Macedonia,5/1/20
North Macedonia X 5/2/20,82,1506,North Macedonia,5/2/20
North Macedonia X 5/3/20,84,1511,North Macedonia,5/3/20
North Macedonia X 5/4/20,85,1518,North Macedonia,5/4/20
North Macedonia X 5/5/20,86,1526,North Macedonia,5/5/20
North Macedonia X 5/6/20,88,1539,North Macedonia,5/6/20
Norway X 1/22/20,0,0,Norway,1/22/20
Norway X 1/23/20,0,0,Norway,1/23/20
Norway X 1/24/20,0,0,Norway,1/24/20
Norway X 1/25/20,0,0,Norway,1/25/20
Norway X 1/26/20,0,0,Norway,1/26/20
Norway X 1/27/20,0,0,Norway,1/27/20
Norway X 1/28/20,0,0,Norway,1/28/20
Norway X 1/29/20,0,0,Norway,1/29/20
Norway X 1/30/20,0,0,Norway,1/30/20
Norway X 1/31/20,0,0,Norway,1/31/20
Norway X 2/1/20,0,0,Norway,2/1/20
Norway X 2/2/20,0,0,Norway,2/2/20
Norway X 2/3/20,0,0,Norway,2/3/20
Norway X 2/4/20,0,0,Norway,2/4/20
Norway X 2/5/20,0,0,Norway,2/5/20
Norway X 2/6/20,0,0,Norway,2/6/20
Norway X 2/7/20,0,0,Norway,2/7/20
Norway X 2/8/20,0,0,Norway,2/8/20
Norway X 2/9/20,0,0,Norway,2/9/20
Norway X 2/10/20,0,0,Norway,2/10/20
Norway X 2/11/20,0,0,Norway,2/11/20
Norway X 2/12/20,0,0,Norway,2/12/20
Norway X 2/13/20,0,0,Norway,2/13/20
Norway X 2/14/20,0,0,Norway,2/14/20
Norway X 2/15/20,0,0,Norway,2/15/20
Norway X 2/16/20,0,0,Norway,2/16/20
Norway X 2/17/20,0,0,Norway,2/17/20
Norway X 2/18/20,0,0,Norway,2/18/20
Norway X 2/19/20,0,0,Norway,2/19/20
Norway X 2/20/20,0,0,Norway,2/20/20
Norway X 2/21/20,0,0,Norway,2/21/20
Norway X 2/22/20,0,0,Norway,2/22/20
Norway X 2/23/20,0,0,Norway,2/23/20
Norway X 2/24/20,0,0,Norway,2/24/20
Norway X 2/25/20,0,0,Norway,2/25/20
Norway X 2/26/20,0,1,Norway,2/26/20
Norway X 2/27/20,0,1,Norway,2/27/20
Norway X 2/28/20,0,6,Norway,2/28/20
Norway X 2/29/20,0,15,Norway,2/29/20
Norway X 3/1/20,0,19,Norway,3/1/20
Norway X 3/2/20,0,25,Norway,3/2/20
Norway X 3/3/20,0,32,Norway,3/3/20
Norway X 3/4/20,0,56,Norway,3/4/20
Norway X 3/5/20,0,87,Norway,3/5/20
Norway X 3/6/20,0,108,Norway,3/6/20
Norway X 3/7/20,0,147,Norway,3/7/20
Norway X 3/8/20,0,176,Norway,3/8/20
Norway X 3/9/20,0,205,Norway,3/9/20
Norway X 3/10/20,0,400,Norway,3/10/20
Norway X 3/11/20,0,598,Norway,3/11/20
Norway X 3/12/20,0,702,Norway,3/12/20
Norway X 3/13/20,0,996,Norway,3/13/20
Norway X 3/14/20,3,1090,Norway,3/14/20
Norway X 3/15/20,3,1221,Norway,3/15/20
Norway X 3/16/20,3,1333,Norway,3/16/20
Norway X 3/17/20,3,1463,Norway,3/17/20
Norway X 3/18/20,6,1550,Norway,3/18/20
Norway X 3/19/20,7,1746,Norway,3/19/20
Norway X 3/20/20,7,1914,Norway,3/20/20
Norway X 3/21/20,7,2118,Norway,3/21/20
Norway X 3/22/20,7,2385,Norway,3/22/20
Norway X 3/23/20,10,2621,Norway,3/23/20
Norway X 3/24/20,12,2863,Norway,3/24/20
Norway X 3/25/20,14,3084,Norway,3/25/20
Norway X 3/26/20,14,3369,Norway,3/26/20
Norway X 3/27/20,19,3755,Norway,3/27/20
Norway X 3/28/20,23,4015,Norway,3/28/20
Norway X 3/29/20,25,4284,Norway,3/29/20
Norway X 3/30/20,32,4445,Norway,3/30/20
Norway X 3/31/20,39,4641,Norway,3/31/20
Norway X 4/1/20,44,4863,Norway,4/1/20
Norway X 4/2/20,50,5147,Norway,4/2/20
Norway X 4/3/20,59,5370,Norway,4/3/20
Norway X 4/4/20,62,5550,Norway,4/4/20
Norway X 4/5/20,71,5687,Norway,4/5/20
Norway X 4/6/20,76,5865,Norway,4/6/20
Norway X 4/7/20,89,6086,Norway,4/7/20
Norway X 4/8/20,101,6086,Norway,4/8/20
Norway X 4/9/20,108,6211,Norway,4/9/20
Norway X 4/10/20,113,6314,Norway,4/10/20
Norway X 4/11/20,119,6409,Norway,4/11/20
Norway X 4/12/20,128,6525,Norway,4/12/20
Norway X 4/13/20,134,6603,Norway,4/13/20
Norway X 4/14/20,139,6623,Norway,4/14/20
Norway X 4/15/20,150,6740,Norway,4/15/20
Norway X 4/16/20,152,6896,Norway,4/16/20
Norway X 4/17/20,161,6937,Norway,4/17/20
Norway X 4/18/20,164,7036,Norway,4/18/20
Norway X 4/19/20,165,7078,Norway,4/19/20
Norway X 4/20/20,181,7156,Norway,4/20/20
Norway X 4/21/20,182,7191,Norway,4/21/20
Norway X 4/22/20,187,7338,Norway,4/22/20
Norway X 4/23/20,194,7401,Norway,4/23/20
Norway X 4/24/20,199,7463,Norway,4/24/20
Norway X 4/25/20,201,7499,Norway,4/25/20
Norway X 4/26/20,201,7527,Norway,4/26/20
Norway X 4/27/20,205,7599,Norway,4/27/20
Norway X 4/28/20,206,7660,Norway,4/28/20
Norway X 4/29/20,207,7710,Norway,4/29/20
Norway X 4/30/20,210,7738,Norway,4/30/20
Norway X 5/1/20,210,7783,Norway,5/1/20
Norway X 5/2/20,211,7809,Norway,5/2/20
Norway X 5/3/20,211,7847,Norway,5/3/20
Norway X 5/4/20,214,7904,Norway,5/4/20
Norway X 5/5/20,215,7955,Norway,5/5/20
Norway X 5/6/20,216,7996,Norway,5/6/20
Oman X 1/22/20,0,0,Oman,1/22/20
Oman X 1/23/20,0,0,Oman,1/23/20
Oman X 1/24/20,0,0,Oman,1/24/20
Oman X 1/25/20,0,0,Oman,1/25/20
Oman X 1/26/20,0,0,Oman,1/26/20
Oman X 1/27/20,0,0,Oman,1/27/20
Oman X 1/28/20,0,0,Oman,1/28/20
Oman X 1/29/20,0,0,Oman,1/29/20
Oman X 1/30/20,0,0,Oman,1/30/20
Oman X 1/31/20,0,0,Oman,1/31/20
Oman X 2/1/20,0,0,Oman,2/1/20
Oman X 2/2/20,0,0,Oman,2/2/20
Oman X 2/3/20,0,0,Oman,2/3/20
Oman X 2/4/20,0,0,Oman,2/4/20
Oman X 2/5/20,0,0,Oman,2/5/20
Oman X 2/6/20,0,0,Oman,2/6/20
Oman X 2/7/20,0,0,Oman,2/7/20
Oman X 2/8/20,0,0,Oman,2/8/20
Oman X 2/9/20,0,0,Oman,2/9/20
Oman X 2/10/20,0,0,Oman,2/10/20
Oman X 2/11/20,0,0,Oman,2/11/20
Oman X 2/12/20,0,0,Oman,2/12/20
Oman X 2/13/20,0,0,Oman,2/13/20
Oman X 2/14/20,0,0,Oman,2/14/20
Oman X 2/15/20,0,0,Oman,2/15/20
Oman X 2/16/20,0,0,Oman,2/16/20
Oman X 2/17/20,0,0,Oman,2/17/20
Oman X 2/18/20,0,0,Oman,2/18/20
Oman X 2/19/20,0,0,Oman,2/19/20
Oman X 2/20/20,0,0,Oman,2/20/20
Oman X 2/21/20,0,0,Oman,2/21/20
Oman X 2/22/20,0,0,Oman,2/22/20
Oman X 2/23/20,0,0,Oman,2/23/20
Oman X 2/24/20,0,2,Oman,2/24/20
Oman X 2/25/20,0,2,Oman,2/25/20
Oman X 2/26/20,0,4,Oman,2/26/20
Oman X 2/27/20,0,4,Oman,2/27/20
Oman X 2/28/20,0,4,Oman,2/28/20
Oman X 2/29/20,0,6,Oman,2/29/20
Oman X 3/1/20,0,6,Oman,3/1/20
Oman X 3/2/20,0,6,Oman,3/2/20
Oman X 3/3/20,0,12,Oman,3/3/20
Oman X 3/4/20,0,15,Oman,3/4/20
Oman X 3/5/20,0,16,Oman,3/5/20
Oman X 3/6/20,0,16,Oman,3/6/20
Oman X 3/7/20,0,16,Oman,3/7/20
Oman X 3/8/20,0,16,Oman,3/8/20
Oman X 3/9/20,0,16,Oman,3/9/20
Oman X 3/10/20,0,18,Oman,3/10/20
Oman X 3/11/20,0,18,Oman,3/11/20
Oman X 3/12/20,0,18,Oman,3/12/20
Oman X 3/13/20,0,19,Oman,3/13/20
Oman X 3/14/20,0,19,Oman,3/14/20
Oman X 3/15/20,0,22,Oman,3/15/20
Oman X 3/16/20,0,22,Oman,3/16/20
Oman X 3/17/20,0,24,Oman,3/17/20
Oman X 3/18/20,0,39,Oman,3/18/20
Oman X 3/19/20,0,48,Oman,3/19/20
Oman X 3/20/20,0,48,Oman,3/20/20
Oman X 3/21/20,0,52,Oman,3/21/20
Oman X 3/22/20,0,55,Oman,3/22/20
Oman X 3/23/20,0,66,Oman,3/23/20
Oman X 3/24/20,0,84,Oman,3/24/20
Oman X 3/25/20,0,99,Oman,3/25/20
Oman X 3/26/20,0,109,Oman,3/26/20
Oman X 3/27/20,0,131,Oman,3/27/20
Oman X 3/28/20,0,152,Oman,3/28/20
Oman X 3/29/20,0,167,Oman,3/29/20
Oman X 3/30/20,0,179,Oman,3/30/20
Oman X 3/31/20,1,192,Oman,3/31/20
Oman X 4/1/20,1,210,Oman,4/1/20
Oman X 4/2/20,1,231,Oman,4/2/20
Oman X 4/3/20,1,252,Oman,4/3/20
Oman X 4/4/20,2,277,Oman,4/4/20
Oman X 4/5/20,2,298,Oman,4/5/20
Oman X 4/6/20,2,331,Oman,4/6/20
Oman X 4/7/20,2,371,Oman,4/7/20
Oman X 4/8/20,2,419,Oman,4/8/20
Oman X 4/9/20,3,457,Oman,4/9/20
Oman X 4/10/20,3,484,Oman,4/10/20
Oman X 4/11/20,3,546,Oman,4/11/20
Oman X 4/12/20,4,599,Oman,4/12/20
Oman X 4/13/20,4,727,Oman,4/13/20
Oman X 4/14/20,4,813,Oman,4/14/20
Oman X 4/15/20,4,910,Oman,4/15/20
Oman X 4/16/20,4,1019,Oman,4/16/20
Oman X 4/17/20,6,1069,Oman,4/17/20
Oman X 4/18/20,6,1180,Oman,4/18/20
Oman X 4/19/20,7,1266,Oman,4/19/20
Oman X 4/20/20,7,1410,Oman,4/20/20
Oman X 4/21/20,8,1508,Oman,4/21/20
Oman X 4/22/20,8,1614,Oman,4/22/20
Oman X 4/23/20,9,1716,Oman,4/23/20
Oman X 4/24/20,10,1790,Oman,4/24/20
Oman X 4/25/20,10,1905,Oman,4/25/20
Oman X 4/26/20,10,1998,Oman,4/26/20
Oman X 4/27/20,10,2049,Oman,4/27/20
Oman X 4/28/20,10,2131,Oman,4/28/20
Oman X 4/29/20,10,2274,Oman,4/29/20
Oman X 4/30/20,11,2348,Oman,4/30/20
Oman X 5/1/20,11,2447,Oman,5/1/20
Oman X 5/2/20,12,2483,Oman,5/2/20
Oman X 5/3/20,12,2568,Oman,5/3/20
Oman X 5/4/20,12,2637,Oman,5/4/20
Oman X 5/5/20,13,2735,Oman,5/5/20
Oman X 5/6/20,13,2903,Oman,5/6/20
Pakistan X 1/22/20,0,0,Pakistan,1/22/20
Pakistan X 1/23/20,0,0,Pakistan,1/23/20
Pakistan X 1/24/20,0,0,Pakistan,1/24/20
Pakistan X 1/25/20,0,0,Pakistan,1/25/20
Pakistan X 1/26/20,0,0,Pakistan,1/26/20
Pakistan X 1/27/20,0,0,Pakistan,1/27/20
Pakistan X 1/28/20,0,0,Pakistan,1/28/20
Pakistan X 1/29/20,0,0,Pakistan,1/29/20
Pakistan X 1/30/20,0,0,Pakistan,1/30/20
Pakistan X 1/31/20,0,0,Pakistan,1/31/20
Pakistan X 2/1/20,0,0,Pakistan,2/1/20
Pakistan X 2/2/20,0,0,Pakistan,2/2/20
Pakistan X 2/3/20,0,0,Pakistan,2/3/20
Pakistan X 2/4/20,0,0,Pakistan,2/4/20
Pakistan X 2/5/20,0,0,Pakistan,2/5/20
Pakistan X 2/6/20,0,0,Pakistan,2/6/20
Pakistan X 2/7/20,0,0,Pakistan,2/7/20
Pakistan X 2/8/20,0,0,Pakistan,2/8/20
Pakistan X 2/9/20,0,0,Pakistan,2/9/20
Pakistan X 2/10/20,0,0,Pakistan,2/10/20
Pakistan X 2/11/20,0,0,Pakistan,2/11/20
Pakistan X 2/12/20,0,0,Pakistan,2/12/20
Pakistan X 2/13/20,0,0,Pakistan,2/13/20
Pakistan X 2/14/20,0,0,Pakistan,2/14/20
Pakistan X 2/15/20,0,0,Pakistan,2/15/20
Pakistan X 2/16/20,0,0,Pakistan,2/16/20
Pakistan X 2/17/20,0,0,Pakistan,2/17/20
Pakistan X 2/18/20,0,0,Pakistan,2/18/20
Pakistan X 2/19/20,0,0,Pakistan,2/19/20
Pakistan X 2/20/20,0,0,Pakistan,2/20/20
Pakistan X 2/21/20,0,0,Pakistan,2/21/20
Pakistan X 2/22/20,0,0,Pakistan,2/22/20
Pakistan X 2/23/20,0,0,Pakistan,2/23/20
Pakistan X 2/24/20,0,0,Pakistan,2/24/20
Pakistan X 2/25/20,0,0,Pakistan,2/25/20
Pakistan X 2/26/20,0,2,Pakistan,2/26/20
Pakistan X 2/27/20,0,2,Pakistan,2/27/20
Pakistan X 2/28/20,0,2,Pakistan,2/28/20
Pakistan X 2/29/20,0,4,Pakistan,2/29/20
Pakistan X 3/1/20,0,4,Pakistan,3/1/20
Pakistan X 3/2/20,0,4,Pakistan,3/2/20
Pakistan X 3/3/20,0,5,Pakistan,3/3/20
Pakistan X 3/4/20,0,5,Pakistan,3/4/20
Pakistan X 3/5/20,0,5,Pakistan,3/5/20
Pakistan X 3/6/20,0,6,Pakistan,3/6/20
Pakistan X 3/7/20,0,6,Pakistan,3/7/20
Pakistan X 3/8/20,0,6,Pakistan,3/8/20
Pakistan X 3/9/20,0,6,Pakistan,3/9/20
Pakistan X 3/10/20,0,16,Pakistan,3/10/20
Pakistan X 3/11/20,0,19,Pakistan,3/11/20
Pakistan X 3/12/20,0,20,Pakistan,3/12/20
Pakistan X 3/13/20,0,28,Pakistan,3/13/20
Pakistan X 3/14/20,0,31,Pakistan,3/14/20
Pakistan X 3/15/20,0,53,Pakistan,3/15/20
Pakistan X 3/16/20,0,136,Pakistan,3/16/20
Pakistan X 3/17/20,0,236,Pakistan,3/17/20
Pakistan X 3/18/20,0,299,Pakistan,3/18/20
Pakistan X 3/19/20,2,454,Pakistan,3/19/20
Pakistan X 3/20/20,3,501,Pakistan,3/20/20
Pakistan X 3/21/20,3,730,Pakistan,3/21/20
Pakistan X 3/22/20,5,776,Pakistan,3/22/20
Pakistan X 3/23/20,6,875,Pakistan,3/23/20
Pakistan X 3/24/20,7,972,Pakistan,3/24/20
Pakistan X 3/25/20,8,1063,Pakistan,3/25/20
Pakistan X 3/26/20,9,1201,Pakistan,3/26/20
Pakistan X 3/27/20,11,1373,Pakistan,3/27/20
Pakistan X 3/28/20,12,1495,Pakistan,3/28/20
Pakistan X 3/29/20,14,1597,Pakistan,3/29/20
Pakistan X 3/30/20,21,1717,Pakistan,3/30/20
Pakistan X 3/31/20,26,1938,Pakistan,3/31/20
Pakistan X 4/1/20,27,2118,Pakistan,4/1/20
Pakistan X 4/2/20,34,2421,Pakistan,4/2/20
Pakistan X 4/3/20,40,2686,Pakistan,4/3/20
Pakistan X 4/4/20,41,2818,Pakistan,4/4/20
Pakistan X 4/5/20,47,3157,Pakistan,4/5/20
Pakistan X 4/6/20,53,3766,Pakistan,4/6/20
Pakistan X 4/7/20,57,4035,Pakistan,4/7/20
Pakistan X 4/8/20,61,4263,Pakistan,4/8/20
Pakistan X 4/9/20,65,4489,Pakistan,4/9/20
Pakistan X 4/10/20,66,4695,Pakistan,4/10/20
Pakistan X 4/11/20,86,5011,Pakistan,4/11/20
Pakistan X 4/12/20,91,5230,Pakistan,4/12/20
Pakistan X 4/13/20,93,5496,Pakistan,4/13/20
Pakistan X 4/14/20,96,5837,Pakistan,4/14/20
Pakistan X 4/15/20,111,6383,Pakistan,4/15/20
Pakistan X 4/16/20,128,6919,Pakistan,4/16/20
Pakistan X 4/17/20,135,7025,Pakistan,4/17/20
Pakistan X 4/18/20,143,7638,Pakistan,4/18/20
Pakistan X 4/19/20,168,8348,Pakistan,4/19/20
Pakistan X 4/20/20,176,8418,Pakistan,4/20/20
Pakistan X 4/21/20,201,9565,Pakistan,4/21/20
Pakistan X 4/22/20,212,10076,Pakistan,4/22/20
Pakistan X 4/23/20,237,11155,Pakistan,4/23/20
Pakistan X 4/24/20,253,11940,Pakistan,4/24/20
Pakistan X 4/25/20,269,12723,Pakistan,4/25/20
Pakistan X 4/26/20,281,13328,Pakistan,4/26/20
Pakistan X 4/27/20,292,13915,Pakistan,4/27/20
Pakistan X 4/28/20,312,14612,Pakistan,4/28/20
Pakistan X 4/29/20,343,15525,Pakistan,4/29/20
Pakistan X 4/30/20,385,16817,Pakistan,4/30/20
Pakistan X 5/1/20,417,18114,Pakistan,5/1/20
Pakistan X 5/2/20,440,19103,Pakistan,5/2/20
Pakistan X 5/3/20,457,20084,Pakistan,5/3/20
Pakistan X 5/4/20,476,20941,Pakistan,5/4/20
Pakistan X 5/5/20,514,22049,Pakistan,5/5/20
Pakistan X 5/6/20,564,24073,Pakistan,5/6/20
Palau X 1/22/20,0,0,Palau,1/22/20
Palau X 1/23/20,0,0,Palau,1/23/20
Palau X 1/24/20,0,0,Palau,1/24/20
Palau X 1/25/20,0,0,Palau,1/25/20
Palau X 1/26/20,0,0,Palau,1/26/20
Palau X 1/27/20,0,0,Palau,1/27/20
Palau X 1/28/20,0,0,Palau,1/28/20
Palau X 1/29/20,0,0,Palau,1/29/20
Palau X 1/30/20,0,0,Palau,1/30/20
Palau X 1/31/20,0,0,Palau,1/31/20
Palau X 2/1/20,0,0,Palau,2/1/20
Palau X 2/2/20,0,0,Palau,2/2/20
Palau X 2/3/20,0,0,Palau,2/3/20
Palau X 2/4/20,0,0,Palau,2/4/20
Palau X 2/5/20,0,0,Palau,2/5/20
Palau X 2/6/20,0,0,Palau,2/6/20
Palau X 2/7/20,0,0,Palau,2/7/20
Palau X 2/8/20,0,0,Palau,2/8/20
Palau X 2/9/20,0,0,Palau,2/9/20
Palau X 2/10/20,0,0,Palau,2/10/20
Palau X 2/11/20,0,0,Palau,2/11/20
Palau X 2/12/20,0,0,Palau,2/12/20
Palau X 2/13/20,0,0,Palau,2/13/20
Palau X 2/14/20,0,0,Palau,2/14/20
Palau X 2/15/20,0,0,Palau,2/15/20
Palau X 2/16/20,0,0,Palau,2/16/20
Palau X 2/17/20,0,0,Palau,2/17/20
Palau X 2/18/20,0,0,Palau,2/18/20
Palau X 2/19/20,0,0,Palau,2/19/20
Palau X 2/20/20,0,0,Palau,2/20/20
Palau X 2/21/20,0,0,Palau,2/21/20
Palau X 2/22/20,0,0,Palau,2/22/20
Palau X 2/23/20,0,0,Palau,2/23/20
Palau X 2/24/20,0,0,Palau,2/24/20
Palau X 2/25/20,0,0,Palau,2/25/20
Palau X 2/26/20,0,0,Palau,2/26/20
Palau X 2/27/20,0,0,Palau,2/27/20
Palau X 2/28/20,0,0,Palau,2/28/20
Palau X 2/29/20,0,0,Palau,2/29/20
Palau X 3/1/20,0,0,Palau,3/1/20
Palau X 3/2/20,0,0,Palau,3/2/20
Palau X 3/3/20,0,0,Palau,3/3/20
Palau X 3/4/20,0,0,Palau,3/4/20
Palau X 3/5/20,0,0,Palau,3/5/20
Palau X 3/6/20,0,0,Palau,3/6/20
Palau X 3/7/20,0,0,Palau,3/7/20
Palau X 3/8/20,0,0,Palau,3/8/20
Palau X 3/9/20,0,0,Palau,3/9/20
Palau X 3/10/20,0,0,Palau,3/10/20
Palau X 3/11/20,0,0,Palau,3/11/20
Palau X 3/12/20,0,0,Palau,3/12/20
Palau X 3/13/20,0,0,Palau,3/13/20
Palau X 3/14/20,0,0,Palau,3/14/20
Palau X 3/15/20,0,0,Palau,3/15/20
Palau X 3/16/20,0,0,Palau,3/16/20
Palau X 3/17/20,0,0,Palau,3/17/20
Palau X 3/18/20,0,0,Palau,3/18/20
Palau X 3/19/20,0,0,Palau,3/19/20
Palau X 3/20/20,0,0,Palau,3/20/20
Palau X 3/21/20,0,0,Palau,3/21/20
Palau X 3/22/20,0,0,Palau,3/22/20
Palau X 3/23/20,0,0,Palau,3/23/20
Palau X 3/24/20,0,0,Palau,3/24/20
Palau X 3/25/20,0,0,Palau,3/25/20
Palau X 3/26/20,0,0,Palau,3/26/20
Palau X 3/27/20,0,0,Palau,3/27/20
Palau X 3/28/20,0,0,Palau,3/28/20
Palau X 3/29/20,0,0,Palau,3/29/20
Palau X 3/30/20,0,0,Palau,3/30/20
Palau X 3/31/20,0,0,Palau,3/31/20
Palau X 4/1/20,0,0,Palau,4/1/20
Palau X 4/2/20,0,0,Palau,4/2/20
Palau X 4/3/20,0,0,Palau,4/3/20
Palau X 4/4/20,0,0,Palau,4/4/20
Palau X 4/5/20,0,0,Palau,4/5/20
Palau X 4/6/20,0,0,Palau,4/6/20
Palau X 4/7/20,0,0,Palau,4/7/20
Palau X 4/8/20,0,0,Palau,4/8/20
Palau X 4/9/20,0,0,Palau,4/9/20
Palau X 4/10/20,0,0,Palau,4/10/20
Palau X 4/11/20,0,0,Palau,4/11/20
Palau X 4/12/20,0,0,Palau,4/12/20
Palau X 4/13/20,0,0,Palau,4/13/20
Palau X 4/14/20,0,0,Palau,4/14/20
Palau X 4/15/20,0,0,Palau,4/15/20
Palau X 4/16/20,0,0,Palau,4/16/20
Palau X 4/17/20,0,0,Palau,4/17/20
Palau X 4/18/20,0,0,Palau,4/18/20
Palau X 4/19/20,0,0,Palau,4/19/20
Palau X 4/20/20,0,0,Palau,4/20/20
Palau X 4/21/20,0,0,Palau,4/21/20
Palau X 4/22/20,0,0,Palau,4/22/20
Palau X 4/23/20,0,0,Palau,4/23/20
Palau X 4/24/20,0,0,Palau,4/24/20
Palau X 4/25/20,0,0,Palau,4/25/20
Palau X 4/26/20,0,0,Palau,4/26/20
Palau X 4/27/20,0,0,Palau,4/27/20
Palau X 4/28/20,0,0,Palau,4/28/20
Palau X 4/29/20,0,0,Palau,4/29/20
Palau X 4/30/20,0,0,Palau,4/30/20
Palau X 5/1/20,0,0,Palau,5/1/20
Palau X 5/2/20,0,0,Palau,5/2/20
